itemset,count,support,k
"('learn', 'the')",500,0.022769707181565645,2
"('is', 'use')",500,0.022769707181565645,2
"('come', 'out')",500,0.022769707181565645,2
"('best', 'do')",500,0.022769707181565645,2
"('in', 'working')",500,0.022769707181565645,2
"('A', 'people')",500,0.022769707181565645,2
"('public', 'you')",500,0.022769707181565645,2
"('really', 'yourself')",500,0.022769707181565645,2
"('this', 'would')",500,0.022769707181565645,2
"('at', 'planetary')",500,0.022769707181565645,2
"('Make', 'are')",500,0.022769707181565645,2
"('support', 'your')",500,0.022769707181565645,2
"(""It's"", 'if')",499,0.022724167767202513,2
"(""isn't"", 'the')",499,0.022724167767202513,2
"('ready', 'your')",499,0.022724167767202513,2
"('goals', 'you')",499,0.022724167767202513,2
"('and', 'point')",499,0.022724167767202513,2
"('seems', 'the')",499,0.022724167767202513,2
"('at', 'there')",499,0.022724167767202513,2
"('help', 'more')",499,0.022724167767202513,2
"('have', 'only')",499,0.022724167767202513,2
"('an', 'way')",499,0.022724167767202513,2
"('break', 'you')",499,0.022724167767202513,2
"('in', 'probably')",499,0.022724167767202513,2
"('as', 'see')",499,0.022724167767202513,2
"('heart', 'more')",499,0.022724167767202513,2
"('happen', 'to')",499,0.022724167767202513,2
"('are', 'would')",499,0.022724167767202513,2
"('first', 'want')",499,0.022724167767202513,2
"('energy', 'than')",498,0.022678628352839382,2
"('going', 'or')",498,0.022678628352839382,2
"('Try', 'with')",498,0.022678628352839382,2
"('approach', 'the')",498,0.022678628352839382,2
"('at', 'through')",498,0.022678628352839382,2
"('love', 'most')",498,0.022678628352839382,2
"('a', 'real')",498,0.022678628352839382,2
"('everything', 'that')",498,0.022678628352839382,2
"(""Don't"", 'some')",498,0.022678628352839382,2
"('A', 'want')",498,0.022678628352839382,2
"('better', 'can')",498,0.022678628352839382,2
"(""Today's"", 'are')",498,0.022678628352839382,2
"('certain', 'it')",498,0.022678628352839382,2
"('go', 'need')",497,0.02263308893847625,2
"('that', 'wonderful')",497,0.02263308893847625,2
"('the', 'usual')",497,0.02263308893847625,2
"('looking', 'the')",497,0.02263308893847625,2
"('go', 'work')",497,0.02263308893847625,2
"('of', 'play')",497,0.02263308893847625,2
"('always', 'the')",497,0.02263308893847625,2
"('trying', 'your')",497,0.02263308893847625,2
"('put', 'that')",497,0.02263308893847625,2
"('hard', 'yourself')",497,0.02263308893847625,2
"('both', 'with')",497,0.02263308893847625,2
"('new', 'so')",497,0.02263308893847625,2
"('a', 'break')",497,0.02263308893847625,2
"('look', 'that')",497,0.02263308893847625,2
"('in', 'place')",497,0.02263308893847625,2
"('lucky', 'to')",497,0.02263308893847625,2
"('or', 'should')",497,0.02263308893847625,2
"('Be', 'own')",497,0.02263308893847625,2
"('pay', 'the')",497,0.02263308893847625,2
"('Work', 'for')",497,0.02263308893847625,2
"('certainly', 'you')",497,0.02263308893847625,2
"('family', 'love')",497,0.02263308893847625,2
"('love', 'money')",497,0.02263308893847625,2
"('for', ""you've"")",496,0.02258754952411312,2
"('planets', 'to')",496,0.02258754952411312,2
"('Be', ""Don't"")",496,0.02258754952411312,2
"('some', 'something')",496,0.02258754952411312,2
"('it', 'likely')",496,0.02258754952411312,2
"('about', 'someone')",496,0.02258754952411312,2
"(""You'll"", 'the')",496,0.02258754952411312,2
"('be', 'thinking')",496,0.02258754952411312,2
"('day', 'work')",496,0.02258754952411312,2
"('of', 'place')",496,0.02258754952411312,2
"('able', 'with')",496,0.02258754952411312,2
"('any', 'love')",496,0.02258754952411312,2
"('end', 'is')",496,0.02258754952411312,2
"('a', 'another')",496,0.02258754952411312,2
"('brings', 'your')",496,0.02258754952411312,2
"('so', 'someone')",496,0.02258754952411312,2
"('about', 'relationship')",496,0.02258754952411312,2
"('astral', 'in')",496,0.02258754952411312,2
"('can', 'give')",495,0.022542010109749988,2
"('planets', 'you')",495,0.022542010109749988,2
"('could', 'now')",495,0.022542010109749988,2
"('into', 'want')",495,0.022542010109749988,2
"('but', 'let')",495,0.022542010109749988,2
"('which', 'with')",495,0.022542010109749988,2
"(""It's"", 'some')",495,0.022542010109749988,2
"('can', 'little')",495,0.022542010109749988,2
"('The', 'no')",495,0.022542010109749988,2
"('all', 'few')",495,0.022542010109749988,2
"('may', 'share')",495,0.022542010109749988,2
"(""It's"", 'great')",495,0.022542010109749988,2
"('fun', 'things')",495,0.022542010109749988,2
"('a', ""year's"")",495,0.022542010109749988,2
"('can', 'feeling')",494,0.022496470695386857,2
"('usual', 'your')",494,0.022496470695386857,2
"('fall', 'the')",494,0.022496470695386857,2
"('could', 'then')",494,0.022496470695386857,2
"('help', 'time')",494,0.022496470695386857,2
"('Your', 'might')",494,0.022496470695386857,2
"('friends', 'if')",494,0.022496470695386857,2
"('power', 'to')",494,0.022496470695386857,2
"('a', 'approach')",494,0.022496470695386857,2
"('not', 'see')",494,0.022496470695386857,2
"('how', 'today')",494,0.022496470695386857,2
"('and', 'matter')",494,0.022496470695386857,2
"('fresh', 'of')",494,0.022496470695386857,2
"('in', 'relationships')",494,0.022496470695386857,2
"('A', 'not')",494,0.022496470695386857,2
"('enough', 'of')",494,0.022496470695386857,2
"('Your', 'first')",494,0.022496470695386857,2
"('You', 'family')",494,0.022496470695386857,2
"('first', 'if')",494,0.022496470695386857,2
"('smart', 'your')",494,0.022496470695386857,2
"('a', 'ready')",493,0.022450931281023725,2
"('control', 'the')",493,0.022450931281023725,2
"(""You're"", 'more')",493,0.022450931281023725,2
"('feel', 'something')",493,0.022450931281023725,2
"('between', 'that')",493,0.022450931281023725,2
"('new', 'want')",493,0.022450931281023725,2
"('A', 'as')",493,0.022450931281023725,2
"('few', 'or')",493,0.022450931281023725,2
"('are', 'big')",493,0.022450931281023725,2
"('could', 'money')",493,0.022450931281023725,2
"('Enjoy', 'may')",493,0.022450931281023725,2
"('life', 'when')",493,0.022450931281023725,2
"('and', 'meet')",493,0.022450931281023725,2
"('are', 'family')",493,0.022450931281023725,2
"('the', 'under')",493,0.022450931281023725,2
"('Be', 'down')",493,0.022450931281023725,2
"('could', 'last')",493,0.022450931281023725,2
"(""Today's"", 'may')",493,0.022450931281023725,2
"('gives', 'the')",493,0.022450931281023725,2
"('at', 'health')",493,0.022450931281023725,2
"('Be', 'smart')",493,0.022450931281023725,2
"('If', 'home')",492,0.022405391866660594,2
"('feel', 'great')",492,0.022405391866660594,2
"('between', 'is')",492,0.022405391866660594,2
"('full', 'is')",492,0.022405391866660594,2
"('likely', 'may')",492,0.022405391866660594,2
"('A', 'great')",492,0.022405391866660594,2
"('a', 'deep')",492,0.022405391866660594,2
"('while', 'with')",492,0.022405391866660594,2
"('side', 'you')",492,0.022405391866660594,2
"('give', 'on')",492,0.022405391866660594,2
"('look', 'with')",492,0.022405391866660594,2
"('do', 'go')",492,0.022405391866660594,2
"('think', 'with')",492,0.022405391866660594,2
"('for', 'world')",492,0.022405391866660594,2
"('by', 'find')",492,0.022405391866660594,2
"('another', 'the')",492,0.022405391866660594,2
"('taking', 'your')",492,0.022405391866660594,2
"('be', 'kind')",492,0.022405391866660594,2
"('but', 'other')",492,0.022405391866660594,2
"('of', 'success')",492,0.022405391866660594,2
"('in', 'without')",492,0.022405391866660594,2
"('family', 'have')",492,0.022405391866660594,2
"('change', 'have')",492,0.022405391866660594,2
"('October', 'more')",492,0.022405391866660594,2
"('October', 'could')",492,0.022405391866660594,2
"('June', 'for')",492,0.022405391866660594,2
"('June', 'of')",492,0.022405391866660594,2
"('February', 'make')",492,0.022405391866660594,2
"('January', 'time')",492,0.022405391866660594,2
"('October', 'will')",492,0.022405391866660594,2
"('April', 'get')",492,0.022405391866660594,2
"('December', 'on')",492,0.022405391866660594,2
"('November', 'not')",492,0.022405391866660594,2
"('January', 'want')",492,0.022405391866660594,2
"('December', 'month')",492,0.022405391866660594,2
"('November', 'especially')",492,0.022405391866660594,2
"('January', 'get')",492,0.022405391866660594,2
"('August', 'Work')",492,0.022405391866660594,2
"('November', 'family')",492,0.022405391866660594,2
"('November', 'enjoy')",492,0.022405391866660594,2
"('April', 'enjoy')",492,0.022405391866660594,2
"('April', 'as')",492,0.022405391866660594,2
"('May', 'this')",492,0.022405391866660594,2
"('May', 'more')",492,0.022405391866660594,2
"('and', 'control')",491,0.022359852452297463,2
"('feel', 'go')",491,0.022359852452297463,2
"('Make', 'will')",491,0.022359852452297463,2
"('If', 'others')",491,0.022359852452297463,2
"('What', 'the')",491,0.022359852452297463,2
"('Your', 'find')",491,0.022359852452297463,2
"('deal', 'that')",491,0.022359852452297463,2
"('a', 'same')",491,0.022359852452297463,2
"('head', 'your')",491,0.022359852452297463,2
"('is', 'seem')",491,0.022359852452297463,2
"('into', 'love')",491,0.022359852452297463,2
"('long', 'on')",491,0.022359852452297463,2
"('by', 'way')",491,0.022359852452297463,2
"('people', 'too')",491,0.022359852452297463,2
"('or', 'really')",491,0.022359852452297463,2
"('not', 'person')",491,0.022359852452297463,2
"('money', 'more')",491,0.022359852452297463,2
"('someone', 'year')",491,0.022359852452297463,2
"('all', 'go')",490,0.02231431303793433,2
"('bit', 'is')",490,0.02231431303793433,2
"('Stay', 'the')",490,0.02231431303793433,2
"('on', 'only')",490,0.02231431303793433,2
"('and', 'routine')",490,0.02231431303793433,2
"('You', 'bring')",490,0.02231431303793433,2
"('into', 'new')",490,0.02231431303793433,2
"('When', 'and')",490,0.02231431303793433,2
"('and', 'position')",490,0.02231431303793433,2
"('ask', 'to')",490,0.02231431303793433,2
"('anything', 'may')",490,0.02231431303793433,2
"('and', 'true')",490,0.02231431303793433,2
"('But', 'your')",490,0.02231431303793433,2
"('sensitive', 'you')",490,0.02231431303793433,2
"('meet', 'the')",490,0.02231431303793433,2
"('current', 'on')",490,0.02231431303793433,2
"('certainly', 'to')",490,0.02231431303793433,2
"('loved', 'will')",490,0.02231431303793433,2
"('With', 'a')",490,0.02231431303793433,2
"('do', 'exercise')",490,0.02231431303793433,2
"('point', 'your')",489,0.0222687736235712,2
"('deal', 'great')",489,0.0222687736235712,2
"('do', 'other')",489,0.0222687736235712,2
"('their', 'with')",489,0.0222687736235712,2
"('The', 'person')",489,0.0222687736235712,2
"('as', 'now')",489,0.0222687736235712,2
"(""don't"", 'friends')",489,0.0222687736235712,2
"('for', 'romantic')",489,0.0222687736235712,2
"('money', 'this')",489,0.0222687736235712,2
"('You', 'kind')",489,0.0222687736235712,2
"('a', 'later')",489,0.0222687736235712,2
"('love', 'two')",489,0.0222687736235712,2
"('The', 'aspect')",489,0.0222687736235712,2
"('aspect', 'this')",489,0.0222687736235712,2
"('gives', 'your')",489,0.0222687736235712,2
"('planets', 'the')",488,0.02222323420920807,2
"('and', 'fall')",488,0.02222323420920807,2
"('A', 'up')",488,0.02222323420920807,2
"(""You're"", 'at')",488,0.02222323420920807,2
"('deep', 'your')",488,0.02222323420920807,2
"('find', 'up')",488,0.02222323420920807,2
"('a', 'routine')",488,0.02222323420920807,2
"('have', 'over')",488,0.02222323420920807,2
"('too', 'what')",488,0.02222323420920807,2
"('Today', 'have')",488,0.02222323420920807,2
"('a', 'usual')",488,0.02222323420920807,2
"('have', ""it's"")",488,0.02222323420920807,2
"('learn', 'your')",488,0.02222323420920807,2
"('before', 'it')",488,0.02222323420920807,2
"('some', 'someone')",488,0.02222323420920807,2
"('life', 'want')",488,0.02222323420920807,2
"('be', 'chance')",488,0.02222323420920807,2
"('pay', 'your')",488,0.02222323420920807,2
"('first', 'two')",488,0.02222323420920807,2
"('last', 'work')",488,0.02222323420920807,2
"('This', 'people')",487,0.022177694794844938,2
"('back', 'it')",487,0.022177694794844938,2
"('but', 'little')",487,0.022177694794844938,2
"('energy', 'find')",487,0.022177694794844938,2
"('Take', 'at')",487,0.022177694794844938,2
"('do', 'just')",487,0.022177694794844938,2
"('brings', 'of')",487,0.022177694794844938,2
"('in', 'powerful')",487,0.022177694794844938,2
"('ideas', 'will')",487,0.022177694794844938,2
"('strong', 'with')",487,0.022177694794844938,2
"('run', 'the')",487,0.022177694794844938,2
"('talk', 'the')",487,0.022177694794844938,2
"('energy', 'when')",487,0.022177694794844938,2
"(""It's"", 'The')",487,0.022177694794844938,2
"('alignment', 'are')",487,0.022177694794844938,2
"('when', 'work')",487,0.022177694794844938,2
"('configuration', 'is')",487,0.022177694794844938,2
"('it', 'opportunity')",486,0.022132155380481806,2
"('for', 'future')",486,0.022132155380481806,2
"('fall', 'you')",486,0.022132155380481806,2
"('are', 'feelings')",486,0.022132155380481806,2
"('and', ""doesn't"")",486,0.022132155380481806,2
"('home', 'time')",486,0.022132155380481806,2
"('of', 'thing')",486,0.022132155380481806,2
"('around', 'today')",486,0.022132155380481806,2
"('be', 'done')",486,0.022132155380481806,2
"('head', 'to')",486,0.022132155380481806,2
"('people', 'when')",486,0.022132155380481806,2
"('days', 'that')",486,0.022132155380481806,2
"('practical', 'work')",486,0.022132155380481806,2
"('few', 'on')",486,0.022132155380481806,2
"('from', 'one')",486,0.022132155380481806,2
"('one', 'than')",486,0.022132155380481806,2
"('few', 'love')",486,0.022132155380481806,2
"('more', 'practical')",486,0.022132155380481806,2
"('astral', 'be')",486,0.022132155380481806,2
"(""Today's"", 'this')",486,0.022132155380481806,2
"('and', 'luck')",486,0.022132155380481806,2
"(""It's"", 'fun')",486,0.022132155380481806,2
"('a', ""isn't"")",485,0.022086615966118675,2
"('in', 'opportunities')",485,0.022086615966118675,2
"('Take', 'time')",485,0.022086615966118675,2
"(""doesn't"", 'your')",485,0.022086615966118675,2
"('life', 'way')",485,0.022086615966118675,2
"('within', 'you')",485,0.022086615966118675,2
"('in', 'positive')",485,0.022086615966118675,2
"('and', 'another')",485,0.022086615966118675,2
"('This', 'love')",485,0.022086615966118675,2
"('more', 'other')",485,0.022086615966118675,2
"('at', 'right')",485,0.022086615966118675,2
"('chance', 'that')",485,0.022086615966118675,2
"('months', 'things')",485,0.022086615966118675,2
"(""Today's"", 'have')",485,0.022086615966118675,2
"('home', 'months')",485,0.022086615966118675,2
"('let', 'year')",485,0.022086615966118675,2
"('and', 'part')",484,0.022041076551755544,2
"('part', 'your')",484,0.022041076551755544,2
"('for', 'social')",484,0.022041076551755544,2
"('day', 'from')",484,0.022041076551755544,2
"('matters', 'your')",484,0.022041076551755544,2
"('Today', 'it')",484,0.022041076551755544,2
"('and', 'looking')",484,0.022041076551755544,2
"('doing', 'with')",484,0.022041076551755544,2
"('some', 'well')",484,0.022041076551755544,2
"('if', 'something')",484,0.022041076551755544,2
"('be', 'else')",484,0.022041076551755544,2
"('for', 'only')",484,0.022041076551755544,2
"('You', 'while')",484,0.022041076551755544,2
"('It', 'do')",484,0.022041076551755544,2
"('It', 'what')",484,0.022041076551755544,2
"('feel', 'them')",484,0.022041076551755544,2
"('again', 'and')",484,0.022041076551755544,2
"('and', 'under')",484,0.022041076551755544,2
"('do', 'them')",484,0.022041076551755544,2
"('rest', 'that')",484,0.022041076551755544,2
"('come', 'from')",484,0.022041076551755544,2
"('should', 'today')",484,0.022041076551755544,2
"('be', 'without')",484,0.022041076551755544,2
"('in', 'spend')",484,0.022041076551755544,2
"('best', 'could')",484,0.022041076551755544,2
"('more', 'no')",484,0.022041076551755544,2
"('by', 'want')",484,0.022041076551755544,2
"('and', 'sensitive')",484,0.022041076551755544,2
"('Love', 'with')",484,0.022041076551755544,2
"('own', 'time')",484,0.022041076551755544,2
"('issues', 'the')",483,0.021995537137392412,2
"('Get', 'the')",483,0.021995537137392412,2
"('an', 'into')",483,0.021995537137392412,2
"('You', 'two')",483,0.021995537137392412,2
"('everything', 'will')",483,0.021995537137392412,2
"('both', 'for')",483,0.021995537137392412,2
"('do', 'friends')",483,0.021995537137392412,2
"('There', 'but')",483,0.021995537137392412,2
"('about', 'like')",483,0.021995537137392412,2
"('is', 'open')",483,0.021995537137392412,2
"('each', 'your')",483,0.021995537137392412,2
"('love', 'something')",483,0.021995537137392412,2
"('away', 'will')",483,0.021995537137392412,2
"(""It's"", 'friends')",483,0.021995537137392412,2
"('Be', ""You're"")",483,0.021995537137392412,2
"('family', 'more')",483,0.021995537137392412,2
"('can', 'health')",483,0.021995537137392412,2
